transaction_id,visit_id,user_id,order_id,purchase_date,payment_method,
TX1797,V6340,U1753,ORD1797,29-05-2025 22:20,COD,
TX1798,V6344,U1753,ORD1798,23-04-2025 16:52,credit_card,
TX1799,V6345,U1753,ORD1799,25-05-2025 09:50,paypal,
TX1800,V6347,U1753,ORD1800,27-05-2025 22:47,wallet,
TX1801,V6348,U1753,ORD1801,02-04-2025 09:59,credit_card,
TX1802,V6385,U1761,ORD1802,14-05-2025 07:54,paypal,
TX1803,V6398,U1764,ORD1803,17-05-2025 08:37,paypal,
TX1804,V6399,U1764,ORD1804,30-05-2025 08:43,COD,
TX1805,V6400,U1764,ORD1805,14-05-2025 05:13,COD,
TX1806,V6401,U1764,ORD1806,18-05-2025 21:22,credit_card,
TX1807,V6402,U1764,ORD1807,24-04-2025 03:16,wallet,
TX1808,V6404,U1764,ORD1808,06-05-2025 20:47,COD,
TX1809,V6416,U1767,ORD1809,06-05-2025 09:34,COD,
TX1810,V6417,U1767,ORD1810,27-03-2025 16:22,paypal,
TX1811,V6418,U1767,ORD1811,26-03-2025 22:23,credit_card,
TX1812,V6419,U1767,ORD1812,24-04-2025 01:49,paypal,
TX1813,V6422,U1767,ORD1813,30-04-2025 14:19,paypal,
TX1814,V6423,U1767,ORD1814,07-04-2025 02:48,COD,
TX1815,V6424,U1767,ORD1815,05-05-2025 12:07,wallet,
TX1816,V6426,U1767,ORD1816,19-05-2025 02:02,credit_card,
TX1817,V6522,U1783,ORD1817,18-05-2025 03:49,COD,
TX1818,V6552,U1787,ORD1818,16-05-2025 08:23,paypal,
TX1819,V6553,U1787,ORD1819,27-05-2025 19:51,credit_card,
TX1820,V6555,U1787,ORD1820,02-03-2025 16:08,COD,
TX1821,V6560,U1787,ORD1821,13-05-2025 10:58,wallet,
TX1822,V6575,U1789,ORD1822,22-05-2025 00:43,wallet,
TX1823,V6578,U1789,ORD1823,13-03-2025 10:07,wallet,
TX1824,V6626,U1796,ORD1824,17-03-2025 18:32,wallet,
TX1825,V6627,U1797,ORD1825,30-05-2025 01:22,wallet,
TX1826,V6629,U1797,ORD1826,12-03-2025 17:16,paypal,
TX1827,V6632,U1798,ORD1827,11-03-2025 00:38,credit_card,
TX1828,V6633,U1798,ORD1828,24-04-2025 04:38,credit_card,
TX1829,V6636,U1798,ORD1829,29-04-2025 09:21,paypal,
TX1830,V6639,U1798,ORD1830,18-05-2025 12:47,COD,
TX1831,V6641,U1798,ORD1831,22-05-2025 09:52,credit_card,
TX1832,V6644,U1799,ORD1832,27-04-2025 00:54,COD,
TX1833,V6645,U1799,ORD1833,11-05-2025 06:53,credit_card,
TX1834,V6647,U1799,ORD1834,21-05-2025 19:27,COD,
TX1835,V6649,U1800,ORD1835,13-03-2025 05:25,wallet,
TX1836,V6650,U1800,ORD1836,09-05-2025 19:51,COD,
TX1837,V6652,U1800,ORD1837,13-04-2025 20:32,paypal,
TX1838,V6653,U1800,ORD1838,12-04-2025 01:15,credit_card,
TX1839,V6655,U1800,ORD1839,24-05-2025 10:26,paypal,
TX1840,V6664,U1802,ORD1840,28-03-2025 12:22,paypal,
TX1841,V6716,U1810,ORD1841,13-03-2025 01:50,wallet,
TX1842,V6718,U1810,ORD1842,15-05-2025 16:06,COD,
TX1843,V6721,U1811,ORD1843,06-05-2025 04:32,COD,
TX1844,V6726,U1811,ORD1844,07-05-2025 18:03,paypal,
TX1845,V6760,U1816,ORD1845,11-05-2025 00:54,paypal,
TX1846,V6761,U1816,ORD1846,19-05-2025 13:45,paypal,
TX1847,V6762,U1816,ORD1847,11-03-2025 03:18,COD,
TX1848,V6764,U1816,ORD1848,29-05-2025 23:38,credit_card,
TX1849,V6806,U1822,ORD1849,29-05-2025 06:21,paypal,
TX1850,V6807,U1822,ORD1850,12-03-2025 02:39,paypal,
TX1851,V6808,U1822,ORD1851,28-04-2025 06:35,wallet,
TX1852,V6809,U1822,ORD1852,09-04-2025 22:23,paypal,
TX1853,V6810,U1822,ORD1853,20-05-2025 18:28,credit_card,
TX1854,V6811,U1822,ORD1854,24-05-2025 07:19,wallet,
TX1855,V6813,U1823,ORD1855,12-04-2025 16:40,paypal,
TX1856,V6814,U1823,ORD1856,13-05-2025 17:26,COD,
TX1857,V6815,U1824,ORD1857,31-03-2025 06:04,credit_card,
TX1858,V6817,U1824,ORD1858,11-03-2025 04:16,wallet,
TX1859,V6818,U1824,ORD1859,03-05-2025 21:42,credit_card,
TX1860,V6830,U1826,ORD1860,06-04-2025 18:32,paypal,
TX1861,V6832,U1826,ORD1861,13-03-2025 06:22,paypal,
TX1862,V6835,U1826,ORD1862,15-05-2025 06:02,credit_card,
TX1863,V6837,U1826,ORD1863,17-04-2025 22:02,paypal,
TX1864,V6839,U1826,ORD1864,01-04-2025 23:46,wallet,
TX1865,V6842,U1827,ORD1865,12-03-2025 00:16,wallet,
TX1866,V6843,U1827,ORD1866,17-03-2025 12:23,credit_card,
TX1867,V6844,U1827,ORD1867,24-05-2025 17:11,wallet,
TX1868,V6845,U1827,ORD1868,18-04-2025 19:20,credit_card,
TX1869,V6847,U1827,ORD1869,15-03-2025 23:19,wallet,
TX1870,V6852,U1829,ORD1870,23-03-2025 17:36,credit_card,
TX1871,V6853,U1829,ORD1871,15-05-2025 03:11,COD,
TX1872,V6854,U1829,ORD1872,26-03-2025 12:15,credit_card,
TX1873,V6855,U1829,ORD1873,01-04-2025 01:44,paypal,
TX1874,V6856,U1829,ORD1874,04-04-2025 02:17,credit_card,
TX1875,V6859,U1829,ORD1875,25-04-2025 06:16,wallet,
TX1876,V6860,U1829,ORD1876,11-04-2025 04:17,paypal,
TX1877,V6901,U1836,ORD1877,30-04-2025 00:43,wallet,
TX1878,V6903,U1836,ORD1878,22-04-2025 08:14,COD,
TX1879,V6907,U1836,ORD1879,30-05-2025 05:15,paypal,
TX1880,V6908,U1836,ORD1880,11-05-2025 12:01,paypal,
TX1881,V6910,U1837,ORD1881,18-03-2025 10:42,wallet,
TX1882,V6911,U1837,ORD1882,09-05-2025 15:15,COD,
TX1883,V6913,U1837,ORD1883,01-04-2025 05:16,wallet,
TX1884,V6914,U1837,ORD1884,18-03-2025 10:37,paypal,
TX1885,V6953,U1845,ORD1885,26-05-2025 01:21,COD,
TX1886,V6954,U1845,ORD1886,05-05-2025 19:42,wallet,
TX1887,V6955,U1845,ORD1887,16-04-2025 14:07,COD,
TX1888,V6956,U1845,ORD1888,18-03-2025 20:41,COD,
TX1889,V6957,U1845,ORD1889,17-05-2025 20:22,wallet,
TX1890,V6958,U1845,ORD1890,23-03-2025 11:20,COD,
TX1891,V6975,U1849,ORD1891,16-04-2025 12:36,wallet,
TX1892,V6977,U1849,ORD1892,21-04-2025 12:18,wallet,
TX1893,V6978,U1849,ORD1893,23-04-2025 08:35,paypal,
TX1894,V6980,U1849,ORD1894,22-05-2025 13:26,COD,
TX1895,V6981,U1849,ORD1895,17-03-2025 19:04,wallet,
TX1896,V7054,U1859,ORD1896,03-03-2025 13:01,COD,
TX1897,V7094,U1865,ORD1897,14-05-2025 03:13,wallet,
TX1898,V7096,U1866,ORD1898,07-03-2025 08:16,credit_card,
TX1899,V7098,U1866,ORD1899,19-03-2025 12:46,COD,
TX1900,V7101,U1866,ORD1900,24-03-2025 15:31,paypal,
TX1901,V7103,U1866,ORD1901,26-05-2025 12:51,paypal,
TX1902,V7104,U1866,ORD1902,19-03-2025 02:42,paypal,
TX1903,V7106,U1867,ORD1903,13-04-2025 01:20,credit_card,
TX1904,V7107,U1867,ORD1904,11-03-2025 11:20,COD,
TX1905,V7108,U1867,ORD1905,05-04-2025 07:34,wallet,
TX1906,V7109,U1867,ORD1906,05-04-2025 17:16,COD,
TX1907,V7112,U1868,ORD1907,22-05-2025 12:52,paypal,
TX1908,V7113,U1868,ORD1908,07-05-2025 15:55,paypal,
TX1909,V7116,U1868,ORD1909,08-04-2025 23:42,wallet,
TX1910,V7182,U1879,ORD1910,16-05-2025 17:29,paypal,
TX1911,V7183,U1879,ORD1911,09-03-2025 23:38,COD,
TX1912,V7185,U1879,ORD1912,14-03-2025 19:37,paypal,
TX1913,V7214,U1883,ORD1913,09-04-2025 15:47,wallet,
TX1914,V7215,U1883,ORD1914,03-04-2025 07:13,wallet,
TX1915,V7216,U1883,ORD1915,29-03-2025 08:53,paypal,
TX1916,V7217,U1883,ORD1916,06-05-2025 15:16,paypal,
TX1917,V7219,U1884,ORD1917,29-04-2025 10:58,credit_card,
TX1918,V7220,U1884,ORD1918,22-04-2025 11:34,wallet,
TX1919,V7222,U1884,ORD1919,06-05-2025 10:55,COD,
TX1920,V7223,U1884,ORD1920,27-04-2025 08:28,wallet,
TX1921,V7225,U1884,ORD1921,30-04-2025 02:57,COD,
TX1922,V7227,U1884,ORD1922,06-04-2025 03:08,wallet,
TX1923,V7281,U1892,ORD1923,28-04-2025 09:09,credit_card,
TX1924,V7282,U1893,ORD1924,20-03-2025 20:28,COD,
TX1925,V7283,U1893,ORD1925,19-05-2025 21:02,wallet,
TX1926,V7287,U1893,ORD1926,28-03-2025 12:26,wallet,
TX1927,V7288,U1893,ORD1927,12-03-2025 22:14,wallet,
TX1928,V7289,U1894,ORD1928,18-04-2025 22:54,wallet,
TX1929,V7291,U1894,ORD1929,28-05-2025 07:54,wallet,
TX1930,V7292,U1894,ORD1930,08-05-2025 15:23,credit_card,
TX1931,V7300,U1896,ORD1931,03-03-2025 21:49,credit_card,
TX1932,V7301,U1896,ORD1932,02-04-2025 20:26,paypal,
TX1933,V7307,U1896,ORD1933,25-03-2025 18:20,paypal,
TX1934,V7308,U1896,ORD1934,09-03-2025 20:50,wallet,
TX1935,V7330,U1899,ORD1935,03-05-2025 07:42,paypal,
TX1936,V7331,U1899,ORD1936,30-03-2025 09:40,paypal,
TX1937,V7332,U1899,ORD1937,09-04-2025 22:47,wallet,
TX1938,V7333,U1899,ORD1938,20-03-2025 05:35,credit_card,
TX1939,V7334,U1900,ORD1939,14-05-2025 05:05,COD,
TX1940,V7335,U1900,ORD1940,11-05-2025 01:26,wallet,
TX1941,V7338,U1901,ORD1941,29-05-2025 19:55,credit_card,
TX1942,V7343,U1902,ORD1942,22-04-2025 22:19,wallet,
TX1943,V7349,U1902,ORD1943,31-05-2025 20:49,credit_card,
TX1944,V7362,U1904,ORD1944,28-03-2025 23:15,credit_card,
TX1945,V7363,U1904,ORD1945,15-04-2025 07:33,credit_card,
TX1946,V7364,U1904,ORD1946,17-05-2025 16:26,paypal,
TX1947,V7365,U1904,ORD1947,02-04-2025 09:21,wallet,
TX1948,V7386,U1907,ORD1948,05-05-2025 20:10,wallet,
TX1949,V7425,U1914,ORD1949,01-05-2025 19:38,credit_card,
TX1950,V7426,U1914,ORD1950,04-05-2025 16:46,credit_card,
TX1951,V7427,U1914,ORD1951,08-05-2025 06:27,COD,
TX1952,V7429,U1914,ORD1952,02-04-2025 14:28,paypal,
TX1953,V7437,U1916,ORD1953,31-05-2025 08:52,paypal,
TX1954,V7440,U1917,ORD1954,23-04-2025 15:12,paypal,
TX1955,V7441,U1917,ORD1955,03-04-2025 12:24,credit_card,
TX1956,V7442,U1918,ORD1956,15-04-2025 17:14,wallet,
TX1957,V7443,U1918,ORD1957,19-03-2025 00:25,credit_card,
TX1958,V7445,U1918,ORD1958,07-04-2025 20:16,credit_card,
TX1959,V7470,U1922,ORD1959,19-03-2025 10:16,paypal,
TX1960,V7472,U1922,ORD1960,30-05-2025 10:59,COD,
TX1961,V7473,U1922,ORD1961,02-04-2025 17:00,wallet,
TX1962,V7474,U1922,ORD1962,30-03-2025 02:41,COD,
TX1963,V7475,U1922,ORD1963,27-05-2025 14:12,credit_card,
TX1964,V7477,U1922,ORD1964,15-04-2025 05:37,credit_card,
TX1965,V7483,U1924,ORD1965,12-03-2025 09:00,COD,
TX1966,V7484,U1924,ORD1966,29-04-2025 17:26,credit_card,
TX1967,V7486,U1925,ORD1967,30-05-2025 16:07,credit_card,
TX1968,V7487,U1925,ORD1968,17-03-2025 16:07,COD,
TX1969,V7488,U1925,ORD1969,16-04-2025 04:01,paypal,
TX1970,V7491,U1925,ORD1970,07-05-2025 07:13,wallet,
TX1971,V7492,U1925,ORD1971,09-04-2025 11:51,wallet,
TX1972,V7553,U1935,ORD1972,14-03-2025 08:33,wallet,
TX1973,V7555,U1936,ORD1973,24-05-2025 13:57,credit_card,
TX1974,V7558,U1936,ORD1974,23-05-2025 03:47,paypal,
TX1975,V7570,U1938,ORD1975,19-04-2025 12:38,paypal,
TX1976,V7571,U1938,ORD1976,21-04-2025 00:27,wallet,
TX1977,V7572,U1938,ORD1977,07-04-2025 03:45,COD,
TX1978,V7574,U1938,ORD1978,04-05-2025 07:49,COD,
TX1979,V7584,U1941,ORD1979,30-04-2025 10:14,paypal,
TX1980,V7585,U1941,ORD1980,10-05-2025 23:08,paypal,
TX1981,V7589,U1942,ORD1981,26-04-2025 17:49,paypal,
TX1982,V7590,U1942,ORD1982,02-05-2025 16:07,paypal,
TX1983,V7591,U1942,ORD1983,03-03-2025 05:25,credit_card,
TX1984,V7593,U1942,ORD1984,21-05-2025 08:10,credit_card,
TX1985,V7597,U1942,ORD1985,06-04-2025 21:09,COD,
TX1986,V7623,U1946,ORD1986,14-03-2025 18:51,credit_card,
TX1987,V7625,U1946,ORD1987,21-03-2025 08:03,credit_card,
TX1988,V7628,U1947,ORD1988,18-04-2025 08:08,paypal,
TX1989,V7633,U1948,ORD1989,08-03-2025 22:13,wallet,
TX1990,V7635,U1948,ORD1990,13-04-2025 01:41,paypal,
TX1991,V7636,U1948,ORD1991,16-04-2025 08:14,COD,
TX1992,V7638,U1948,ORD1992,27-04-2025 13:20,wallet,
TX1993,V7640,U1948,ORD1993,30-03-2025 23:57,paypal,
TX1994,V7652,U1950,ORD1994,29-04-2025 04:15,COD,
TX1995,V7653,U1950,ORD1995,18-04-2025 20:51,wallet,
TX1996,V7656,U1950,ORD1996,21-04-2025 07:10,credit_card,
TX1997,V7657,U1950,ORD1997,03-05-2025 13:36,credit_card,
TX1998,V7658,U1950,ORD1998,27-03-2025 02:37,credit_card,
TX1999,V7726,U1959,ORD1999,02-04-2025 13:54,credit_card,
TX2000,V7728,U1959,ORD2000,21-03-2025 07:45,wallet,
TX2001,V7729,U1959,ORD2001,22-03-2025 00:56,wallet,
TX2002,V7733,U1959,ORD2002,24-03-2025 19:33,wallet,
TX2003,V7754,U1963,ORD2003,11-05-2025 13:43,paypal,
TX2004,V7757,U1963,ORD2004,27-04-2025 21:21,wallet,
TX2005,V7814,U1973,ORD2005,15-04-2025 02:34,COD,
TX2006,V7816,U1973,ORD2006,17-03-2025 16:39,wallet,
TX2007,V7817,U1973,ORD2007,03-04-2025 23:57,wallet,
TX2008,V7818,U1973,ORD2008,20-03-2025 10:19,paypal,
TX2009,V7822,U1974,ORD2009,11-05-2025 23:03,COD,
TX2010,V7823,U1974,ORD2010,13-04-2025 00:33,wallet,
TX2011,V7826,U1974,ORD2011,01-03-2025 16:48,credit_card,
TX2012,V7827,U1975,ORD2012,22-05-2025 07:53,credit_card,
TX2013,V7830,U1975,ORD2013,13-04-2025 04:19,COD,
TX2014,V7844,U1977,ORD2014,21-03-2025 11:21,COD,
TX2015,V7845,U1977,ORD2015,18-03-2025 19:07,credit_card,
TX2016,V7846,U1977,ORD2016,04-03-2025 02:06,paypal,
TX2017,V7847,U1978,ORD2017,29-04-2025 05:34,credit_card,
TX2018,V7850,U1978,ORD2018,22-04-2025 14:28,paypal,
TX2019,V7851,U1978,ORD2019,08-03-2025 12:24,wallet,
TX2020,V7853,U1978,ORD2020,30-05-2025 22:28,COD,
TX2021,V7855,U1978,ORD2021,21-03-2025 18:59,credit_card,
TX2022,V7857,U1978,ORD2022,28-03-2025 14:39,wallet,
TX2023,V7858,U1978,ORD2023,31-05-2025 07:44,paypal,
TX2024,V7918,U1986,ORD2024,05-05-2025 10:07,COD,
TX2025,V7919,U1986,ORD2025,06-04-2025 21:07,credit_card,
TX2026,V7922,U1986,ORD2026,19-03-2025 17:46,credit_card,
TX2027,V7924,U1986,ORD2027,15-03-2025 22:44,credit_card,
TX2028,V7932,U1989,ORD2028,09-04-2025 06:34,credit_card,
TX2029,V7933,U1989,ORD2029,06-04-2025 17:34,COD,
TX2030,V7945,U1991,ORD2030,11-05-2025 20:35,COD,
TX2031,V7949,U1991,ORD2031,23-03-2025 09:55,paypal,
TX2032,V7950,U1991,ORD2032,12-04-2025 07:23,wallet,
TX2033,V7951,U1991,ORD2033,12-03-2025 23:56,credit_card,
TX2034,V7952,U1991,ORD2034,16-04-2025 13:12,wallet,
TX2035,V7970,U1994,ORD2035,22-03-2025 09:01,wallet,
TX2036,V7971,U1994,ORD2036,14-03-2025 09:28,credit_card,
TX2037,V7977,U1995,ORD2037,30-04-2025 01:05,wallet,
TX2038,V7979,U1995,ORD2038,26-03-2025 04:06,COD,
TX2039,V7980,U1995,ORD2039,11-05-2025 23:05,COD,
TX2040,V7997,U1998,ORD2040,19-03-2025 00:29,credit_card,
TX2041,V7998,U1998,ORD2041,15-03-2025 20:06,credit_card,
TX2042,V8001,U1998,ORD2042,17-03-2025 20:13,paypal,
TX2043,V8003,U1998,ORD2043,26-04-2025 12:03,COD,
TX2044,V8004,U1998,ORD2044,17-04-2025 06:26,credit_card,
TX2045,V8005,U1998,ORD2045,05-04-2025 03:20,wallet,
